FinanceID,Chave_Data,SiteID,CAPEX_ESG,OPEX_ESG,SavingsEstimate,RevenueImpactEstimate
FIN-001150,20241208,S-003,11282.28,8794.25,38090.54,3276.14
FIN-001151,20231122,S-005,31625.7,10410.46,27225.42,28040.73
FIN-001152,20240127,S-003,14155.54,10960.39,40905.19,15963.84
FIN-001153,20230312,S-003,84592.19,1193.45,33404.21,18702.24
FIN-001154,20230621,S-001,95956.71,7636.51,5144.53,18969.81
FIN-001155,20230603,S-003,19502.58,19023.25,8991.01,22114.57
FIN-001156,20240423,S-005,43053.55,9589.31,36464.57,18486.58
FIN-001157,20230410,S-005,58768.55,15597.19,32515.59,16359.36
FIN-001158,20241210,S-002,50129.94,4196.64,1946.81,27174.82
FIN-001159,20230514,S-002,29383.07,16111.97,18078.37,17857.65
FIN-001160,20240606,S-001,56423.18,2962.81,33034.16,20654.01
FIN-001161,20231031,S-003,71921.42,10657.56,3565.25,5931.25
FIN-001162,20240328,S-004,54955.67,9838.2,14949.46,14680.13
FIN-001163,20240807,S-004,93960.61,18331.3,32828.64,27390.84
FIN-001164,20240225,S-005,85308.09,2598.8,16964.31,4237.99
FIN-001165,20231009,S-001,19251.96,16470.52,47745.57,393.09
FIN-001166,20240723,S-001,45545.84,8570.63,18103.41,8294.67
FIN-001167,20240214,S-003,38259.0,3223.09,9835.87,16393.29
FIN-001168,20240526,S-001,92063.76,6592.45,9965.35,9515.05
FIN-001169,20231016,S-004,53360.06,13992.1,49622.29,9431.33
FIN-001170,20240612,S-002,24820.0,12471.25,33024.28,28071.51
FIN-001171,20231210,S-001,98866.8,7194.59,31673.69,14257.5
FIN-001172,20230821,S-003,35793.92,7181.57,40791.11,23038.88
FIN-001173,20241122,S-001,57025.64,4378.38,17819.24,2229.93
FIN-001174,20230825,S-004,61363.69,3363.48,20643.04,24493.69
FIN-001175,20241007,S-004,48320.67,4039.97,28632.42,10563.65
FIN-001176,20240915,S-001,74763.01,15278.27,28363.78,2077.52
FIN-001177,20230529,S-004,67245.16,10543.88,10008.63,15052.17
FIN-001178,20241217,S-001,84786.7,14857.17,19203.63,1130.39
FIN-001179,20230310,S-001,69106.9,19900.8,45591.2,23692.81
FIN-001180,20240613,S-005,16579.24,17388.31,36459.17,12021.6
FIN-001181,20240218,S-005,63031.08,9108.93,27829.48,21324.84
FIN-001182,20240910,S-001,60419.28,4394.2,34843.02,26008.25
FIN-001183,20240405,S-004,75223.45,19511.82,29351.96,10164.14
FIN-001184,20240902,S-004,54908.24,17552.72,26753.55,6128.5
FIN-001185,20230101,S-004,26668.33,9619.99,23391.54,8039.07
FIN-001186,20240421,S-004,52300.58,15991.27,38192.0,17757.67
FIN-001187,20230621,S-005,18327.46,4666.62,34538.2,16446.66
FIN-001188,20230321,S-004,56074.42,2140.59,12444.78,15451.92
FIN-001189,20241206,S-002,93267.75,19804.43,41803.9,20727.28
FIN-001190,20231209,S-001,61847.57,9908.83,48219.78,15508.73
FIN-001191,20230127,S-005,11235.25,18786.31,32955.05,5839.34
FIN-001192,20241003,S-001,10927.16,14874.97,24638.96,26033.18
FIN-001193,20230417,S-005,28672.98,11016.74,9976.56,2335.2
FIN-001194,20241006,S-004,54591.96,8296.77,5985.81,26176.22
FIN-001195,20240405,S-004,32298.43,13623.43,23053.08,20678.44
FIN-001196,20240101,S-001,83961.49,8319.7,33212.83,23866.9
FIN-001197,20241129,S-001,81588.68,14465.43,34950.69,2868.99
FIN-001198,20241114,S-005,13039.92,5156.01,3029.96,25653.59
FIN-001199,20240504,S-001,97451.66,13036.28,17611.2,28854.42
FIN-001200,20230919,S-003,21120.68,18402.83,8318.54,8989.63
FIN-001201,20240905,S-004,48199.53,19097.97,32287.95,27153.49
FIN-001202,20230717,S-004,45886.8,6785.5,31914.78,1447.08
FIN-001203,20240323,S-003,52492.28,12737.61,45816.75,18394.49
FIN-001204,20240730,S-003,98500.97,9151.91,6472.5,19789.3
FIN-001205,20240806,S-001,98965.35,6360.42,38663.01,13486.27
FIN-001206,20231002,S-005,65734.6,17111.83,33254.0,6063.14
FIN-001207,20241128,S-003,84750.99,11731.96,33356.81,4918.88
FIN-001208,20240122,S-001,23852.01,16061.79,38810.34,1704.68
FIN-001209,20240913,S-002,88189.91,13723.76,5442.51,2005.8
FIN-001210,20241218,S-004,75257.77,3596.79,6043.15,25702.55
FIN-001211,20240923,S-001,83741.6,11878.74,15423.27,28816.73
FIN-001212,20240801,S-001,27213.06,17438.07,31518.11,3189.9
FIN-001213,20240818,S-002,98042.42,11360.35,21937.57,19308.93
FIN-001214,20240714,S-002,55755.87,16629.0,5150.57,7939.34
FIN-001215,20231223,S-002,81744.47,4989.41,22941.69,24720.82
FIN-001216,20230514,S-001,76131.26,1794.35,41075.07,8687.42
FIN-001217,20230324,S-003,65604.86,9423.84,29243.26,7349.85
FIN-001218,20230212,S-003,20379.15,6689.1,3665.85,17908.91
FIN-001219,20230624,S-004,79594.55,14996.62,37684.48,3978.07
FIN-001220,20241020,S-001,78869.08,9839.82,37650.17,17222.82
FIN-001221,20231025,S-004,81560.36,14143.08,10675.9,4312.13
FIN-001222,20230525,S-002,72110.07,16366.14,31573.76,380.0
FIN-001223,20230213,S-003,78648.05,11270.27,7351.26,25277.96
FIN-001224,20240714,S-005,20165.4,14910.55,34738.6,23806.8
FIN-001225,20230106,S-001,26524.76,17136.55,16490.3,16114.04
FIN-001226,20240725,S-004,32272.06,3417.37,37171.24,24431.37
FIN-001227,20240826,S-001,23453.25,11347.54,13469.91,13942.55
FIN-001228,20240610,S-003,38993.11,8558.73,20002.16,914.17
FIN-001229,20230208,S-002,18047.14,16319.95,35974.52,231.58
FIN-001230,20230815,S-002,51006.98,11221.05,11446.92,27706.9
FIN-001231,20241222,S-002,62901.84,3296.87,49042.22,24012.21
FIN-001232,20231016,S-001,95604.73,1180.44,42091.22,17676.48
FIN-001233,20240927,S-004,76449.15,10054.23,19969.43,20094.76
FIN-001234,20240522,S-002,57033.14,19254.04,21570.55,9677.87
FIN-001235,20230418,S-005,17477.37,4876.67,8409.0,12525.23
FIN-001236,20240109,S-001,60773.5,10747.29,11474.43,23042.51
FIN-001237,20230402,S-002,69775.36,15223.64,11585.69,26548.66
FIN-001238,20230823,S-005,24586.62,15957.59,30161.37,11844.44
FIN-001239,20240627,S-003,43693.36,11558.82,20312.62,3716.71
FIN-001240,20240902,S-005,85345.12,17459.79,6159.32,24331.81
FIN-001241,20230410,S-003,22731.97,9045.79,20134.56,2633.74
FIN-001242,20240404,S-003,44890.81,17513.81,28066.11,20208.51
FIN-001243,20240415,S-005,65430.59,8517.26,41107.28,25936.81
FIN-001244,20231103,S-002,78000.94,17426.05,27846.12,19109.73
FIN-001245,20230708,S-005,79159.7,8232.14,40936.61,28912.84
FIN-001246,20241103,S-001,10054.17,6340.89,23500.97,6489.09
FIN-001247,20241214,S-002,84461.28,1301.38,676.07,19635.82
FIN-001248,20230202,S-002,13333.56,13894.6,11320.28,14514.23
FIN-001249,20240914,S-002,28918.27,4142.77,42027.93,1067.55
FIN-001250,20240501,S-005,19923.57,10551.34,31677.93,3279.5
FIN-001251,20230515,S-003,73403.5,17288.82,13005.79,23025.54
FIN-001252,20240214,S-004,54454.09,5640.95,21234.75,10148.77
FIN-001253,20231113,S-001,95337.34,9595.47,27199.32,8362.71
FIN-001254,20240831,S-005,23716.62,8662.38,4320.33,26420.96
FIN-001255,20240720,S-004,92946.76,3445.76,37333.46,19261.79
FIN-001256,20240612,S-003,85939.58,13288.9,42587.78,17491.83
FIN-001257,20231208,S-001,60799.97,3870.99,44666.98,18273.38
FIN-001258,20241027,S-003,77911.39,11384.22,6192.94,18865.76
FIN-001259,20230324,S-005,85364.19,11249.5,6583.56,26102.92
FIN-001260,20240106,S-005,29497.78,5401.79,28159.01,26807.42
FIN-001261,20240709,S-003,73321.07,5229.25,32060.83,16118.26
FIN-001262,20230910,S-002,56240.63,1646.24,21381.93,15409.45
FIN-001263,20240102,S-002,19811.97,8596.06,28287.51,8452.84
FIN-001264,20240122,S-004,91403.52,5856.01,31557.34,5878.35
FIN-001265,20230719,S-005,97409.88,1834.31,34256.18,27407.31
FIN-001266,20240728,S-002,35231.88,5201.16,48083.55,7525.89
FIN-001267,20240207,S-005,55071.04,4211.32,24216.08,21011.78
FIN-001268,20230719,S-004,42818.81,8359.48,12727.5,12822.03
FIN-001269,20240420,S-004,19988.82,13101.55,38236.68,13214.76
FIN-001270,20230104,S-004,73788.25,11871.0,5905.55,28124.76
FIN-001271,20241017,S-003,53873.15,15075.91,38758.86,7959.48
FIN-001272,20231023,S-001,87982.95,5884.64,39772.13,16522.76
FIN-001273,20230120,S-004,31905.24,19596.2,28493.55,18704.77
FIN-001274,20231030,S-004,51270.26,2696.18,49691.13,18835.42
FIN-001275,20230807,S-003,74845.28,12849.6,12063.35,20717.93
FIN-001276,20240501,S-005,34298.93,12065.55,18435.5,6810.24
FIN-001277,20230918,S-005,96559.96,2333.7,29214.26,1005.72
FIN-001278,20230214,S-001,63111.97,10062.67,19586.51,13129.25
FIN-001279,20240914,S-005,42274.96,13365.07,12855.05,3601.66
FIN-001280,20240303,S-002,88390.95,12252.92,36253.89,19240.71
FIN-001281,20230305,S-003,44639.41,7066.44,17982.33,18189.1
FIN-001282,20231207,S-004,55639.48,5040.27,46801.54,11011.2
FIN-001283,20240911,S-001,24535.01,16841.86,31393.02,21099.4
FIN-001284,20240810,S-005,18107.23,15987.28,37951.12,8228.25
FIN-001285,20240703,S-004,64505.78,3397.4,3641.64,24075.67
FIN-001286,20240922,S-002,48548.53,19189.34,45283.47,7423.21
FIN-001287,20230125,S-002,38828.91,16526.12,10946.14,4781.01
FIN-001288,20240404,S-001,48760.21,4112.92,44606.16,3816.79
FIN-001289,20230810,S-002,87017.15,7629.31,8144.66,12450.9
FIN-001290,20240102,S-002,13651.63,6199.27,13728.0,7888.04
FIN-001291,20240406,S-004,86258.11,19250.64,16638.54,18196.81
FIN-001292,20230919,S-003,51106.48,17950.94,44023.36,2861.81
FIN-001293,20241114,S-004,82859.03,5487.56,41654.96,25353.86
FIN-001294,20240215,S-001,89775.76,19544.25,22714.62,23193.05
FIN-001295,20230105,S-003,26442.09,11682.58,22172.94,1942.53
FIN-001296,20241106,S-004,93208.08,15782.36,2031.64,19342.14
FIN-001297,20241110,S-003,68700.13,10895.29,2655.67,20511.68
FIN-001298,20230614,S-004,37273.88,18247.54,3660.81,23672.02
FIN-001299,20230107,S-004,19903.01,4642.86,46197.62,26659.86
FIN-001300,20231018,S-004,28386.18,13488.75,4160.77,18547.8
FIN-001301,20241114,S-002,50839.99,7832.78,42662.8,6991.2
FIN-001302,20240311,S-002,17751.19,1400.34,29067.99,19661.21
FIN-001303,20231027,S-001,96121.73,5505.21,20435.38,3797.98
FIN-001304,20231224,S-004,61735.5,5323.21,25030.62,25023.96
FIN-001305,20231016,S-001,42421.98,10722.25,9957.23,21781.21
FIN-001306,20240519,S-002,11523.67,2718.47,37188.27,25310.45
FIN-001307,20231120,S-005,49218.62,14077.2,12638.8,6689.58
FIN-001308,20240115,S-005,47208.98,4058.12,32630.77,1922.98
FIN-001309,20230518,S-004,94029.26,16440.38,17241.14,8080.8
FIN-001310,20240712,S-004,31027.33,6468.32,16542.41,460.79
FIN-001311,20230106,S-003,73456.24,13499.74,17575.8,22655.27
FIN-001312,20240221,S-003,79038.59,16894.31,12543.38,14989.91
FIN-001313,20240904,S-005,12767.16,10751.27,20773.47,17304.12
FIN-001314,20240202,S-003,81842.57,11770.19,20295.24,26524.42
FIN-001315,20230826,S-005,86487.31,12968.33,42710.93,9499.57
FIN-001316,20230331,S-004,28595.52,9502.83,6701.25,27844.21
FIN-001317,20240620,S-001,25197.22,12055.17,20424.54,29194.7
FIN-001318,20230924,S-003,10821.72,6289.73,27512.46,15985.47
FIN-001319,20240527,S-003,50778.2,5444.24,2217.77,24883.96
FIN-001320,20240404,S-002,21840.6,7636.78,849.23,14053.86
FIN-001321,20240405,S-003,91374.79,15085.63,4560.99,14318.33
FIN-001322,20230927,S-001,84225.31,9856.27,3933.01,1592.54
FIN-001323,20230830,S-002,76347.36,11205.9,18772.12,5517.99
FIN-001324,20230611,S-003,60823.09,15765.62,36216.39,4989.98
FIN-001325,20240925,S-005,40192.71,15803.04,10018.36,11235.12
FIN-001326,20240723,S-003,66638.65,9158.87,8342.19,2697.17
FIN-001327,20230121,S-001,47905.82,12384.05,32871.0,11019.47
FIN-001328,20230622,S-004,47322.76,18960.41,31300.02,19912.66
FIN-001329,20231226,S-004,34569.78,3957.68,38152.51,1568.18
FIN-001330,20240322,S-001,59226.92,2278.81,6938.25,12571.68
FIN-001331,20240414,S-003,99580.43,6492.65,41355.36,29391.11
FIN-001332,20230409,S-001,12386.08,9800.68,34709.57,4508.99
FIN-001333,20240626,S-005,78738.75,18552.13,28591.58,7698.4
FIN-001334,20241002,S-001,78798.89,3969.26,725.43,15621.8
FIN-001335,20240822,S-005,96148.77,8988.91,47882.31,25258.36
FIN-001336,20230225,S-004,64763.72,1527.05,38166.94,13929.62
FIN-001337,20230110,S-002,95470.08,5673.08,49371.96,16067.71
FIN-001338,20230717,S-002,23166.57,15940.56,14325.75,13209.91
FIN-001339,20230812,S-002,74201.14,17701.42,19593.48,1296.28
FIN-001340,20241209,S-002,83236.54,17160.98,45928.82,13627.08
FIN-001341,20240711,S-004,29448.11,3400.21,2405.94,19335.45
FIN-001342,20231010,S-002,77264.06,11267.86,48129.66,1074.43
FIN-001343,20230718,S-001,88182.77,1417.8,17128.17,14649.7
FIN-001344,20240114,S-002,22583.14,16929.19,45591.3,17195.88
FIN-001345,20240702,S-002,47860.87,3912.03,5126.27,25941.5
FIN-001346,20230517,S-003,80913.31,14294.66,20366.47,27649.86
FIN-001347,20231030,S-004,41442.09,3149.79,42670.18,7926.48
FIN-001348,20240823,S-001,45947.04,3606.73,17064.75,21841.33
FIN-001349,20230622,S-001,59116.87,7409.32,38549.53,29877.3
FIN-001350,20230408,S-003,27754.36,17165.29,35769.19,6008.08
FIN-001351,20240904,S-001,63008.89,15675.2,32960.25,20750.61
FIN-001352,20230816,S-004,21618.37,9019.11,22300.08,8069.31
FIN-001353,20240510,S-004,30872.82,18600.98,18629.9,8480.72
FIN-001354,20241016,S-004,86319.2,19376.85,42132.91,9616.77
FIN-001355,20230417,S-003,86331.46,15873.68,47950.36,23875.39
FIN-001356,20230622,S-001,70093.22,6239.34,13810.3,21886.1
FIN-001357,20230622,S-001,90032.67,8538.82,32933.93,1250.49
FIN-001358,20240722,S-003,32029.63,5626.85,43481.19,14416.5
FIN-001359,20240301,S-004,16052.99,18655.59,8518.62,28619.95
FIN-001360,20230509,S-001,86849.79,18769.88,40541.64,8837.38
FIN-001361,20230523,S-003,26108.98,19476.18,4473.66,8155.69
FIN-001362,20240405,S-004,35030.0,2815.84,39772.87,27002.53
FIN-001363,20231123,S-003,66691.6,9585.47,47158.6,17254.54
FIN-001364,20241121,S-003,39090.33,5647.15,34296.59,22858.36
FIN-001365,20241229,S-004,32070.91,2667.22,30109.17,19491.94
FIN-001366,20240401,S-003,45283.32,15685.58,19586.37,26349.64
FIN-001367,20231102,S-004,42843.36,5646.79,4618.87,835.28
FIN-001368,20230828,S-004,97680.66,1795.56,39756.32,18779.69
FIN-001369,20241209,S-005,60746.76,17510.94,40942.55,19551.02
FIN-001370,20230301,S-002,61031.03,17368.18,42684.74,21124.87
FIN-001371,20240625,S-001,48496.84,15288.34,27633.93,3939.67
FIN-001372,20230626,S-004,70276.05,14776.92,39051.47,25919.83
FIN-001373,20230411,S-001,12504.24,18830.58,8898.18,7843.38
FIN-001374,20240903,S-001,20743.93,5320.31,45633.65,29714.02
FIN-001375,20240404,S-002,41352.86,4255.84,6686.02,13751.61
FIN-001376,20230328,S-001,57747.56,5708.28,4510.28,2809.54
FIN-001377,20240314,S-005,97174.9,11230.36,3198.71,13147.93
FIN-001378,20230118,S-002,70898.14,13889.3,2516.55,10026.62
FIN-001379,20230702,S-003,64251.6,2809.85,7338.71,4095.38
FIN-001380,20231124,S-005,95466.2,13189.31,40717.94,8574.54
FIN-001381,20241010,S-001,64176.28,7041.66,3179.04,27775.28
FIN-001382,20241214,S-003,93822.52,19369.57,11093.96,432.93
FIN-001383,20240826,S-001,80251.75,19828.79,48965.16,18517.73
FIN-001384,20231015,S-005,58537.7,13240.16,45005.86,14789.46
FIN-001385,20231211,S-002,18472.54,4782.49,32220.04,7184.45
FIN-001386,20230505,S-004,22066.27,11034.93,33940.4,10545.37
FIN-001387,20230113,S-004,84597.55,2398.6,25984.98,12108.79
FIN-001388,20230628,S-004,41173.14,12876.44,21111.89,9679.46
FIN-001389,20230326,S-003,61777.15,9703.9,34504.56,1575.24
FIN-001390,20230224,S-003,40023.02,7257.28,46803.96,5463.62
FIN-001391,20230903,S-005,78214.9,11057.07,30501.95,24140.07
FIN-001392,20241125,S-004,28315.56,17257.05,11538.35,11071.43
FIN-001393,20240925,S-004,29516.71,17935.84,22902.22,21539.99
FIN-001394,20231202,S-003,74437.88,10562.52,7646.3,6225.64
FIN-001395,20230322,S-003,75361.3,18090.03,23413.54,10401.43
FIN-001396,20231220,S-002,67963.1,12946.46,25161.01,19267.58
FIN-001397,20240207,S-001,67385.12,17202.9,48975.38,27254.9
FIN-001398,20240915,S-002,69578.56,16514.38,45122.95,14077.39
FIN-001399,20230606,S-005,64417.31,4090.34,11991.57,26587.45
FIN-001400,20240222,S-002,95489.39,16335.4,43394.86,17802.81
FIN-001401,20230203,S-004,21444.3,8336.06,41555.04,13379.63
FIN-001402,20240902,S-003,57608.75,7126.38,46868.18,6001.37
FIN-001403,20230803,S-003,95179.58,9169.22,26695.57,27057.18
FIN-001404,20230127,S-003,48175.83,5219.72,30588.2,12897.09
FIN-001405,20241211,S-001,30676.88,19938.1,35040.94,3122.55
FIN-001406,20230503,S-003,50652.86,12851.95,40726.26,3853.78
FIN-001407,20230806,S-002,84326.98,7234.04,45410.72,9893.08
FIN-001408,20240109,S-004,88240.58,16990.22,31589.9,17039.71
FIN-001409,20240921,S-005,24227.61,14418.53,6733.46,20295.46
FIN-001410,20230310,S-003,73717.0,12935.1,41445.35,21782.54
FIN-001411,20240313,S-001,86864.47,10480.66,34546.49,10484.24
FIN-001412,20240515,S-004,75250.72,10199.07,782.7,22502.33
FIN-001413,20240301,S-004,18039.25,9332.76,14167.64,23753.83
FIN-001414,20230315,S-001,45806.64,10889.05,16076.6,26218.39
FIN-001415,20240326,S-001,88094.82,18048.48,13741.02,23730.36
FIN-001416,20240325,S-001,75587.22,9330.37,7458.9,21474.0
FIN-001417,20240115,S-005,46694.48,7243.53,19258.9,15142.75
FIN-001418,20241123,S-001,61132.16,14177.52,9998.96,26123.43
FIN-001419,20230128,S-005,70832.86,18194.14,39095.51,184.65
FIN-001420,20231222,S-001,51683.67,12503.73,33406.36,14916.93
FIN-001421,20241009,S-001,38089.57,11173.38,19833.21,291.53
FIN-001422,20241006,S-002,49156.28,16708.43,44652.0,20920.81
FIN-001423,20230513,S-001,65895.89,13641.49,7000.45,24500.29
FIN-001424,20230528,S-004,68494.4,8249.87,30599.11,8155.56
FIN-001425,20230513,S-002,45943.0,1562.6,27543.08,26173.44
FIN-001426,20230110,S-002,94974.89,1269.18,30799.79,27298.25
FIN-001427,20230626,S-001,62296.71,13841.8,7037.52,26362.5
FIN-001428,20230105,S-005,84187.67,4389.02,42551.24,22215.62
FIN-001429,20240630,S-003,58741.44,5101.55,25072.02,10700.3
FIN-001430,20230330,S-005,36615.09,17735.37,46163.49,29520.12
FIN-001431,20240908,S-001,60863.07,9874.8,28724.34,1186.6
FIN-001432,20241223,S-001,94325.54,8072.02,46846.4,29475.02
FIN-001433,20240126,S-003,53591.05,4877.27,19038.17,5956.5
FIN-001434,20240206,S-003,36077.4,3558.21,21523.04,7121.64
FIN-001435,20230908,S-004,38629.99,2421.67,36006.31,10300.17
FIN-001436,20230926,S-002,85580.26,12390.76,49744.96,10290.11
FIN-001437,20240601,S-002,48322.18,10419.97,30697.2,5528.32
FIN-001438,20231202,S-004,27001.51,19878.38,4479.0,17302.57
FIN-001439,20230707,S-003,50904.38,1463.05,1460.83,28510.72
FIN-001440,20230107,S-003,14234.49,2057.66,17075.35,6455.19
FIN-001441,20230225,S-002,34608.84,13432.4,5708.51,18170.42
FIN-001442,20230212,S-005,11641.84,2680.29,42657.39,27277.57
FIN-001443,20230607,S-003,38041.66,7766.83,14257.4,21870.87
FIN-001444,20240816,S-005,84266.14,5642.52,15080.77,9279.53
FIN-001445,20230113,S-001,25262.79,10357.09,31466.66,12202.03
FIN-001446,20230819,S-002,26092.76,14018.95,46040.66,20223.67
FIN-001447,20240223,S-003,83780.26,11084.09,13185.23,9450.33
FIN-001448,20230921,S-001,83267.37,8903.39,18220.28,16658.65
FIN-001449,20230228,S-002,85006.32,10635.67,4028.92,474.92
FIN-001450,20240616,S-002,15717.17,9698.44,10199.89,193.75
FIN-001451,20241201,S-003,72161.04,9265.73,45360.54,21059.54
FIN-001452,20240411,S-001,68514.18,4913.19,49380.53,7999.33
FIN-001453,20230920,S-005,54998.31,10736.46,21684.17,11183.97
FIN-001454,20231029,S-002,13786.44,5498.47,13588.93,13447.79
FIN-001455,20231225,S-003,69337.77,19703.15,31740.99,21120.81
FIN-001456,20240711,S-005,77025.71,11676.4,18890.71,28329.21
FIN-001457,20240320,S-001,76374.97,1478.47,20116.55,2911.34
FIN-001458,20240826,S-003,39416.46,7456.39,22151.45,7690.44
FIN-001459,20240113,S-003,12544.13,19309.56,45436.93,646.44
FIN-001460,20230731,S-003,67981.45,4497.55,46053.9,3065.26
FIN-001461,20230526,S-001,88292.53,8197.94,41684.64,21102.84
FIN-001462,20230828,S-001,71082.55,11865.96,11333.95,24727.96
FIN-001463,20240814,S-002,97535.31,12741.23,12726.71,5684.64
FIN-001464,20240720,S-002,87865.25,3447.07,45183.2,10696.87
FIN-001465,20240114,S-001,70144.33,10858.5,13246.15,26957.74
FIN-001466,20240216,S-004,93882.8,11181.29,12642.64,9470.22
FIN-001467,20240106,S-003,85484.34,14747.59,36928.01,2669.79
FIN-001468,20241217,S-003,38859.11,13154.86,19354.55,23122.3
FIN-001469,20230412,S-001,95550.12,15446.35,17551.0,20654.85
FIN-001470,20230604,S-001,86605.8,14911.67,22200.29,1614.5
FIN-001471,20230120,S-002,34797.25,18267.13,45080.11,17702.77
FIN-001472,20231127,S-001,84338.42,7680.72,14959.69,19269.84
FIN-001473,20230526,S-001,35908.13,1999.37,17946.43,2262.33
FIN-001474,20241112,S-004,76570.92,3505.53,26697.47,16361.58
FIN-001475,20241108,S-001,38700.65,5886.05,25946.48,18020.87
FIN-001476,20230914,S-003,74470.49,7063.5,47213.41,9419.33
FIN-001477,20230322,S-001,63723.89,16856.41,49978.06,22909.0
FIN-001478,20240307,S-002,87907.98,13467.27,11367.6,5637.93
FIN-001479,20231005,S-004,51931.53,11188.32,46725.13,14774.17
FIN-001480,20230212,S-001,73349.53,17559.92,43288.67,18035.01
FIN-001481,20241209,S-004,92480.44,4883.34,14027.2,1552.16
FIN-001482,20240412,S-005,14369.34,14906.84,11830.22,21191.24
FIN-001483,20230921,S-001,35027.01,6210.64,39521.87,3802.28
FIN-001484,20240628,S-003,46781.75,15926.82,6818.94,6493.35
FIN-001485,20241218,S-002,38846.6,16514.2,49067.94,21014.65
FIN-001486,20230814,S-004,88877.54,15596.31,35324.38,12861.37
FIN-001487,20230821,S-005,19726.42,14767.75,20227.22,13726.75
FIN-001488,20230507,S-004,56033.93,9174.56,21259.0,5513.36
FIN-001489,20240914,S-005,93754.96,18826.14,45715.31,7284.74
FIN-001490,20240110,S-004,78726.36,16591.46,37260.44,8198.19
FIN-001491,20230614,S-004,10158.35,15475.63,23715.41,5245.77
FIN-001492,20240622,S-001,78545.95,18209.21,19456.9,10180.14
FIN-001493,20240521,S-003,73046.55,13780.36,10664.43,24261.75
FIN-001494,20241227,S-001,73284.07,18742.11,35146.23,7822.13
