ID_Emissao,Chave_Data,SiteID,SourceID,Scope,CO2_kg,ActivityMetric,UnitOfMeasure,CategoriaEmissao
EM-006070,20241012,S-003,SRC-04,1,332.0,86.95,kWh,Combustão Direta
EM-006071,20240720,S-001,SRC-02,2,71.12,406.09,kWh,Energia Elétrica
EM-006072,20240716,S-002,SRC-02,1,98.97,139.49,kWh,Combustão Direta
EM-006073,20240719,S-005,SRC-01,2,167.63,231.3,kWh,Energia Elétrica
EM-006074,20240705,S-002,SRC-03,2,100.84,482.65,kWh,Energia Elétrica
EM-006075,20230214,S-002,SRC-03,2,170.6,297.88,kWh,Energia Elétrica
EM-006076,20230712,S-005,SRC-01,1,194.43,90.86,kWh,Combustão Direta
EM-006077,20230808,S-003,SRC-02,2,54.09,378.69,kWh,Energia Elétrica
EM-006078,20240208,S-001,SRC-03,2,56.7,406.53,kWh,Energia Elétrica
EM-006079,20230305,S-005,SRC-02,1,62.66,220.5,kWh,Combustão Direta
EM-006080,20230206,S-001,SRC-03,1,64.34,409.39,kWh,Combustão Direta
EM-006081,20241225,S-005,SRC-02,2,128.45,350.91,kWh,Energia Elétrica
EM-006082,20230928,S-002,SRC-02,2,73.74,355.48,kWh,Energia Elétrica
EM-006083,20230210,S-005,SRC-01,2,113.16,280.64,kWh,Energia Elétrica
EM-006084,20230404,S-004,SRC-04,3,106.08,358.55,kWh,Cadeia de Valor / Transporte
EM-006085,20230219,S-005,SRC-01,1,86.18,261.4,kWh,Combustão Direta
EM-006086,20230224,S-004,SRC-01,2,132.57,385.05,kWh,Energia Elétrica
EM-006087,20240504,S-003,SRC-01,1,103.27,300.79,kWh,Combustão Direta
EM-006088,20230903,S-004,SRC-03,1,129.45,172.22,kWh,Combustão Direta
EM-006089,20240331,S-001,SRC-04,1,59.49,230.81,kWh,Combustão Direta
EM-006090,20231203,S-001,SRC-04,2,93.61,166.06,kWh,Energia Elétrica
EM-006091,20230620,S-002,SRC-01,1,19.48,411.43,kWh,Combustão Direta
EM-006092,20230609,S-002,SRC-03,1,41.37,40.74,kWh,Combustão Direta
EM-006093,20240820,S-004,SRC-03,1,131.18,206.13,kWh,Combustão Direta
EM-006094,20230501,S-003,SRC-01,3,152.87,129.41,kWh,Cadeia de Valor / Transporte
EM-006095,20240104,S-004,SRC-04,1,134.23,124.53,kWh,Combustão Direta
EM-006096,20240408,S-002,SRC-04,2,109.52,138.73,kWh,Energia Elétrica
EM-006097,20230112,S-005,SRC-04,1,130.34,216.19,kWh,Combustão Direta
EM-006098,20230222,S-004,SRC-03,2,199.18,17.32,kWh,Energia Elétrica
EM-006099,20240807,S-005,SRC-04,2,31.75,41.58,kWh,Energia Elétrica
EM-006100,20230816,S-002,SRC-04,1,184.23,354.28,kWh,Combustão Direta
EM-006101,20241208,S-001,SRC-04,2,162.28,12.61,kWh,Energia Elétrica
EM-006102,20230330,S-001,SRC-03,2,137.77,96.62,kWh,Energia Elétrica
EM-006103,20231206,S-003,SRC-03,2,35.28,180.38,kWh,Energia Elétrica
EM-006104,20230315,S-004,SRC-01,2,80.02,38.18,kWh,Energia Elétrica
EM-006105,20240124,S-003,SRC-01,1,72.83,99.2,kWh,Combustão Direta
EM-006106,20240805,S-004,SRC-02,1,64.96,38.39,kWh,Combustão Direta
EM-006107,20240722,S-002,SRC-04,1,299.53,153.46,kWh,Combustão Direta
EM-006108,20241216,S-003,SRC-02,3,65.36,34.78,kWh,Cadeia de Valor / Transporte
EM-006109,20230930,S-003,SRC-02,2,83.43,289.76,kWh,Energia Elétrica
EM-006110,20230705,S-005,SRC-03,2,110.95,277.32,kWh,Energia Elétrica
EM-006111,20240414,S-003,SRC-04,3,31.63,133.76,kWh,Cadeia de Valor / Transporte
EM-006112,20230328,S-004,SRC-03,2,67.19,72.71,kWh,Energia Elétrica
EM-006113,20240514,S-002,SRC-02,2,128.7,305.38,kWh,Energia Elétrica
EM-006114,20231028,S-001,SRC-01,1,104.09,212.42,kWh,Combustão Direta
EM-006115,20230616,S-001,SRC-03,1,133.42,277.73,kWh,Combustão Direta
EM-006116,20240703,S-001,SRC-01,1,105.3,362.71,kWh,Combustão Direta
EM-006117,20240806,S-005,SRC-03,3,84.24,338.17,kWh,Cadeia de Valor / Transporte
EM-006118,20230109,S-002,SRC-02,3,208.3,100.15,kWh,Cadeia de Valor / Transporte
EM-006119,20241105,S-004,SRC-03,2,13.41,80.11,kWh,Energia Elétrica
EM-006120,20231002,S-004,SRC-03,2,71.92,113.5,kWh,Energia Elétrica
EM-006121,20230503,S-003,SRC-02,1,24.97,466.47,kWh,Combustão Direta
EM-006122,20240114,S-001,SRC-04,1,72.83,31.88,kWh,Combustão Direta
EM-006123,20241114,S-004,SRC-01,3,51.11,484.46,kWh,Cadeia de Valor / Transporte
EM-006124,20240306,S-004,SRC-02,2,7.06,452.19,kWh,Energia Elétrica
EM-006125,20230322,S-003,SRC-02,2,28.24,273.14,kWh,Energia Elétrica
EM-006126,20230714,S-002,SRC-03,3,36.3,453.75,kWh,Cadeia de Valor / Transporte
EM-006127,20230417,S-005,SRC-03,2,23.66,130.42,kWh,Energia Elétrica
EM-006128,20231023,S-005,SRC-02,1,28.19,363.6,kWh,Combustão Direta
EM-006129,20240627,S-003,SRC-01,2,33.69,400.77,kWh,Energia Elétrica
EM-006130,20240517,S-002,SRC-04,3,107.19,178.63,kWh,Cadeia de Valor / Transporte
EM-006131,20230520,S-003,SRC-03,2,90.39,418.18,kWh,Energia Elétrica
EM-006132,20240524,S-001,SRC-04,2,166.29,252.73,kWh,Energia Elétrica
EM-006133,20230721,S-002,SRC-04,2,41.86,480.9,kWh,Energia Elétrica
EM-006134,20240423,S-001,SRC-01,3,184.75,55.28,kWh,Cadeia de Valor / Transporte
EM-006135,20240421,S-005,SRC-01,1,42.93,107.33,kWh,Combustão Direta
EM-006136,20240416,S-003,SRC-03,2,122.68,182.91,kWh,Energia Elétrica
EM-006137,20240807,S-005,SRC-01,2,43.13,309.44,kWh,Energia Elétrica
EM-006138,20241012,S-004,SRC-04,1,10.98,21.19,kWh,Combustão Direta
EM-006139,20230903,S-003,SRC-01,3,71.54,205.38,kWh,Cadeia de Valor / Transporte
EM-006140,20241115,S-005,SRC-02,2,233.24,232.99,kWh,Energia Elétrica
EM-006141,20241015,S-002,SRC-01,3,77.07,382.38,kWh,Cadeia de Valor / Transporte
EM-006142,20230114,S-002,SRC-02,1,138.33,139.74,kWh,Combustão Direta
EM-006143,20230711,S-004,SRC-03,2,152.13,485.5,kWh,Energia Elétrica
EM-006144,20240511,S-002,SRC-02,3,5.84,364.38,kWh,Cadeia de Valor / Transporte
EM-006145,20231229,S-005,SRC-01,2,71.34,225.75,kWh,Energia Elétrica
EM-006146,20240911,S-005,SRC-03,3,105.49,457.19,kWh,Cadeia de Valor / Transporte
EM-006147,20240112,S-003,SRC-02,1,17.86,92.42,kWh,Combustão Direta
EM-006148,20230828,S-005,SRC-04,1,133.06,298.13,kWh,Combustão Direta
EM-006149,20241216,S-005,SRC-01,2,120.89,257.92,kWh,Energia Elétrica
EM-006150,20240110,S-003,SRC-03,2,25.34,268.46,kWh,Energia Elétrica
EM-006151,20240620,S-003,SRC-04,1,327.74,425.92,kWh,Combustão Direta
EM-006152,20230713,S-005,SRC-04,2,307.13,163.85,kWh,Energia Elétrica
EM-006153,20241111,S-005,SRC-04,2,129.24,490.7,kWh,Energia Elétrica
EM-006154,20240406,S-003,SRC-04,2,192.01,275.89,kWh,Energia Elétrica
EM-006155,20230630,S-003,SRC-04,2,87.99,256.38,kWh,Energia Elétrica
EM-006156,20240325,S-004,SRC-04,2,231.54,495.34,kWh,Energia Elétrica
EM-006157,20240420,S-002,SRC-01,2,7.36,448.37,kWh,Energia Elétrica
EM-006158,20240804,S-001,SRC-02,3,153.03,403.24,kWh,Cadeia de Valor / Transporte
EM-006159,20240217,S-002,SRC-02,1,39.05,51.93,kWh,Combustão Direta
EM-006160,20231120,S-003,SRC-03,1,135.1,350.58,kWh,Combustão Direta
EM-006161,20240109,S-003,SRC-02,1,142.45,138.59,kWh,Combustão Direta
EM-006162,20230205,S-005,SRC-04,1,45.38,84.3,kWh,Combustão Direta
EM-006163,20240126,S-002,SRC-02,1,135.1,322.95,kWh,Combustão Direta
EM-006164,20240202,S-003,SRC-03,3,97.95,114.07,kWh,Cadeia de Valor / Transporte
EM-006165,20230522,S-003,SRC-03,2,39.15,197.38,kWh,Energia Elétrica
EM-006166,20240428,S-005,SRC-02,1,32.8,443.05,kWh,Combustão Direta
EM-006167,20241027,S-002,SRC-01,2,38.93,377.44,kWh,Energia Elétrica
EM-006168,20240424,S-003,SRC-01,2,59.43,23.27,kWh,Energia Elétrica
EM-006169,20240708,S-005,SRC-01,3,168.8,269.29,kWh,Cadeia de Valor / Transporte
EM-006170,20231113,S-005,SRC-01,1,85.95,49.69,kWh,Combustão Direta
EM-006171,20240125,S-004,SRC-03,1,204.6,56.26,kWh,Combustão Direta
EM-006172,20231228,S-005,SRC-03,2,124.42,284.19,kWh,Energia Elétrica
EM-006173,20230726,S-005,SRC-04,2,50.61,221.05,kWh,Energia Elétrica
EM-006174,20230414,S-003,SRC-04,1,87.02,59.38,kWh,Combustão Direta
EM-006175,20231219,S-005,SRC-02,3,30.77,429.87,kWh,Cadeia de Valor / Transporte
EM-006176,20230928,S-001,SRC-03,3,323.89,185.0,kWh,Cadeia de Valor / Transporte
EM-006177,20240512,S-003,SRC-02,2,4.06,466.03,kWh,Energia Elétrica
EM-006178,20230403,S-001,SRC-02,1,79.86,396.98,kWh,Combustão Direta
EM-006179,20230916,S-003,SRC-01,2,65.68,163.51,kWh,Energia Elétrica
EM-006180,20230503,S-005,SRC-02,2,247.76,331.36,kWh,Energia Elétrica
EM-006181,20231226,S-004,SRC-02,2,85.74,311.9,kWh,Energia Elétrica
EM-006182,20240504,S-005,SRC-02,2,44.36,110.76,kWh,Energia Elétrica
EM-006183,20230426,S-003,SRC-03,3,33.35,485.3,kWh,Cadeia de Valor / Transporte
EM-006184,20240801,S-005,SRC-04,1,69.78,247.26,kWh,Combustão Direta
EM-006185,20230916,S-003,SRC-03,1,3.66,58.86,kWh,Combustão Direta
EM-006186,20230824,S-002,SRC-01,2,4.0,158.06,kWh,Energia Elétrica
EM-006187,20240107,S-004,SRC-04,2,81.44,198.46,kWh,Energia Elétrica
EM-006188,20230927,S-002,SRC-02,2,195.56,425.91,kWh,Energia Elétrica
EM-006189,20240710,S-001,SRC-03,1,44.2,232.94,kWh,Combustão Direta
EM-006190,20231118,S-003,SRC-03,1,22.73,221.68,kWh,Combustão Direta
EM-006191,20240416,S-002,SRC-03,1,103.93,422.88,kWh,Combustão Direta
EM-006192,20230130,S-002,SRC-02,2,93.74,271.61,kWh,Energia Elétrica
EM-006193,20230409,S-004,SRC-01,1,203.72,488.56,kWh,Combustão Direta
EM-006194,20230501,S-003,SRC-03,1,54.07,243.68,kWh,Combustão Direta
EM-006195,20241107,S-003,SRC-01,2,184.9,23.27,kWh,Energia Elétrica
EM-006196,20230709,S-004,SRC-01,2,153.43,32.7,kWh,Energia Elétrica
EM-006197,20240601,S-002,SRC-02,2,81.99,116.06,kWh,Energia Elétrica
EM-006198,20240103,S-005,SRC-02,1,191.86,77.38,kWh,Combustão Direta
EM-006199,20230206,S-003,SRC-03,2,90.32,245.64,kWh,Energia Elétrica
EM-006200,20231214,S-004,SRC-03,3,256.39,356.59,kWh,Cadeia de Valor / Transporte
EM-006201,20230510,S-001,SRC-02,2,110.64,470.78,kWh,Energia Elétrica
EM-006202,20230709,S-005,SRC-04,2,102.29,497.77,kWh,Energia Elétrica
EM-006203,20240120,S-002,SRC-03,1,127.85,25.78,kWh,Combustão Direta
EM-006204,20230307,S-004,SRC-02,1,108.08,198.09,kWh,Combustão Direta
EM-006205,20240815,S-001,SRC-02,2,95.23,241.49,kWh,Energia Elétrica
EM-006206,20230815,S-001,SRC-01,1,126.18,231.89,kWh,Combustão Direta
EM-006207,20241226,S-003,SRC-04,2,10.35,53.13,kWh,Energia Elétrica
EM-006208,20231031,S-004,SRC-02,2,121.55,43.64,kWh,Energia Elétrica
EM-006209,20230714,S-002,SRC-04,3,118.41,51.07,kWh,Cadeia de Valor / Transporte
EM-006210,20230702,S-001,SRC-03,1,94.83,164.2,kWh,Combustão Direta
EM-006211,20231114,S-004,SRC-02,1,82.74,46.86,kWh,Combustão Direta
EM-006212,20230807,S-004,SRC-04,2,51.04,405.88,kWh,Energia Elétrica
EM-006213,20230619,S-003,SRC-01,1,103.75,377.81,kWh,Combustão Direta
EM-006214,20230722,S-003,SRC-03,2,51.93,136.5,kWh,Energia Elétrica
EM-006215,20240531,S-005,SRC-03,1,98.42,234.65,kWh,Combustão Direta
EM-006216,20240226,S-003,SRC-03,1,94.72,229.15,kWh,Combustão Direta
EM-006217,20231130,S-002,SRC-01,3,61.77,274.03,kWh,Cadeia de Valor / Transporte
EM-006218,20231022,S-004,SRC-03,3,72.24,249.1,kWh,Cadeia de Valor / Transporte
EM-006219,20240925,S-002,SRC-03,2,21.74,340.08,kWh,Energia Elétrica
EM-006220,20230921,S-003,SRC-04,1,51.87,238.46,kWh,Combustão Direta
EM-006221,20230430,S-003,SRC-01,2,218.61,98.89,kWh,Energia Elétrica
EM-006222,20240606,S-004,SRC-04,3,27.77,391.16,kWh,Cadeia de Valor / Transporte
EM-006223,20240301,S-004,SRC-01,1,3.69,113.77,kWh,Combustão Direta
EM-006224,20230302,S-002,SRC-04,3,161.5,58.38,kWh,Cadeia de Valor / Transporte
EM-006225,20240731,S-004,SRC-01,1,151.48,290.67,kWh,Combustão Direta
EM-006226,20240719,S-003,SRC-01,1,71.22,445.14,kWh,Combustão Direta
EM-006227,20230116,S-001,SRC-02,1,48.91,11.47,kWh,Combustão Direta
EM-006228,20240520,S-002,SRC-02,2,69.54,210.52,kWh,Energia Elétrica
EM-006229,20230210,S-004,SRC-03,1,109.69,312.13,kWh,Combustão Direta
EM-006230,20240522,S-001,SRC-01,2,177.96,62.38,kWh,Energia Elétrica
EM-006231,20240830,S-004,SRC-03,2,38.37,326.22,kWh,Energia Elétrica
EM-006232,20230219,S-004,SRC-04,1,55.07,322.14,kWh,Combustão Direta
EM-006233,20241215,S-004,SRC-02,3,65.87,284.84,kWh,Cadeia de Valor / Transporte
EM-006234,20230610,S-001,SRC-02,1,127.84,207.5,kWh,Combustão Direta
EM-006235,20230612,S-004,SRC-01,3,78.49,375.03,kWh,Cadeia de Valor / Transporte
EM-006236,20230426,S-004,SRC-02,2,105.54,165.88,kWh,Energia Elétrica
EM-006237,20230421,S-005,SRC-02,3,12.56,302.12,kWh,Cadeia de Valor / Transporte
EM-006238,20240409,S-004,SRC-04,1,47.77,283.78,kWh,Combustão Direta
EM-006239,20230120,S-001,SRC-03,2,124.74,247.1,kWh,Energia Elétrica
EM-006240,20241214,S-001,SRC-03,1,144.13,397.35,kWh,Combustão Direta
EM-006241,20240605,S-002,SRC-03,2,85.2,498.14,kWh,Energia Elétrica
EM-006242,20241214,S-005,SRC-01,1,277.54,141.01,kWh,Combustão Direta
EM-006243,20241111,S-001,SRC-03,1,69.18,208.18,kWh,Combustão Direta
EM-006244,20230915,S-002,SRC-02,1,49.05,344.6,kWh,Combustão Direta
EM-006245,20231102,S-003,SRC-01,1,36.38,139.92,kWh,Combustão Direta
EM-006246,20240828,S-004,SRC-03,1,24.32,275.65,kWh,Combustão Direta
EM-006247,20240517,S-004,SRC-01,2,41.55,227.46,kWh,Energia Elétrica
EM-006248,20230921,S-001,SRC-01,1,36.08,44.21,kWh,Combustão Direta
EM-006249,20241228,S-001,SRC-04,2,211.79,385.41,kWh,Energia Elétrica
EM-006250,20240716,S-002,SRC-03,3,45.24,167.32,kWh,Cadeia de Valor / Transporte
EM-006251,20240513,S-001,SRC-02,2,107.65,221.09,kWh,Energia Elétrica
EM-006252,20230214,S-005,SRC-03,1,16.11,39.13,kWh,Combustão Direta
EM-006253,20230828,S-004,SRC-02,1,36.78,27.57,kWh,Combustão Direta
EM-006254,20241114,S-005,SRC-03,1,76.56,266.22,kWh,Combustão Direta
EM-006255,20240817,S-005,SRC-01,1,112.23,180.3,kWh,Combustão Direta
EM-006256,20240622,S-002,SRC-01,1,70.62,391.66,kWh,Combustão Direta
EM-006257,20230727,S-003,SRC-01,1,13.06,469.52,kWh,Combustão Direta
EM-006258,20230109,S-004,SRC-02,2,65.84,168.95,kWh,Energia Elétrica
EM-006259,20230820,S-002,SRC-02,2,183.59,427.89,kWh,Energia Elétrica
EM-006260,20240102,S-001,SRC-04,1,83.41,365.38,kWh,Combustão Direta
EM-006261,20241125,S-004,SRC-01,1,57.31,32.07,kWh,Combustão Direta
EM-006262,20230419,S-001,SRC-01,3,55.56,73.72,kWh,Cadeia de Valor / Transporte
EM-006263,20241208,S-002,SRC-01,2,148.56,150.23,kWh,Energia Elétrica
EM-006264,20241015,S-004,SRC-04,2,75.55,236.23,kWh,Energia Elétrica
EM-006265,20230909,S-002,SRC-01,3,155.55,77.77,kWh,Cadeia de Valor / Transporte
EM-006266,20241125,S-001,SRC-01,2,185.53,357.74,kWh,Energia Elétrica
EM-006267,20231217,S-001,SRC-04,3,56.93,194.57,kWh,Cadeia de Valor / Transporte
EM-006268,20230219,S-001,SRC-02,2,266.61,265.79,kWh,Energia Elétrica
EM-006269,20230716,S-002,SRC-03,1,33.17,436.02,kWh,Combustão Direta
EM-006270,20231004,S-005,SRC-01,1,64.05,197.84,kWh,Combustão Direta
EM-006271,20241229,S-004,SRC-02,2,30.99,46.9,kWh,Energia Elétrica
EM-006272,20241005,S-001,SRC-01,2,148.63,328.97,kWh,Energia Elétrica
EM-006273,20231128,S-004,SRC-01,2,190.21,462.38,kWh,Energia Elétrica
EM-006274,20230820,S-003,SRC-03,2,168.19,235.98,kWh,Energia Elétrica
EM-006275,20230925,S-004,SRC-03,1,28.51,294.45,kWh,Combustão Direta
EM-006276,20240410,S-001,SRC-04,2,112.81,357.67,kWh,Energia Elétrica
EM-006277,20230613,S-004,SRC-02,2,56.86,63.79,kWh,Energia Elétrica
EM-006278,20230304,S-003,SRC-03,1,51.14,192.73,kWh,Combustão Direta
EM-006279,20240418,S-002,SRC-01,3,248.52,495.76,kWh,Cadeia de Valor / Transporte
EM-006280,20240918,S-002,SRC-02,1,190.05,318.47,kWh,Combustão Direta
EM-006281,20230722,S-005,SRC-03,2,49.24,118.28,kWh,Energia Elétrica
EM-006282,20230503,S-002,SRC-03,2,9.56,327.49,kWh,Energia Elétrica
EM-006283,20231029,S-002,SRC-01,2,79.91,124.8,kWh,Energia Elétrica
EM-006284,20240812,S-003,SRC-02,3,92.35,286.36,kWh,Cadeia de Valor / Transporte
EM-006285,20231114,S-001,SRC-02,1,20.18,284.38,kWh,Combustão Direta
EM-006286,20230820,S-002,SRC-04,2,112.4,405.57,kWh,Energia Elétrica
EM-006287,20230519,S-003,SRC-02,2,136.1,493.88,kWh,Energia Elétrica
EM-006288,20241125,S-002,SRC-01,1,111.71,475.84,kWh,Combustão Direta
EM-006289,20231111,S-003,SRC-04,3,83.09,427.86,kWh,Cadeia de Valor / Transporte
EM-006290,20230623,S-004,SRC-04,2,402.45,37.94,kWh,Energia Elétrica
EM-006291,20240426,S-002,SRC-04,2,135.64,212.76,kWh,Energia Elétrica
EM-006292,20241206,S-004,SRC-03,2,108.34,24.59,kWh,Energia Elétrica
EM-006293,20240407,S-004,SRC-04,1,96.25,268.89,kWh,Combustão Direta
EM-006294,20230615,S-003,SRC-04,1,97.58,21.15,kWh,Combustão Direta
EM-006295,20231010,S-005,SRC-03,2,314.65,172.01,kWh,Energia Elétrica
EM-006296,20231217,S-003,SRC-02,3,294.8,45.53,kWh,Cadeia de Valor / Transporte
EM-006297,20230121,S-005,SRC-03,1,210.66,114.53,kWh,Combustão Direta
EM-006298,20231028,S-001,SRC-04,3,154.75,302.25,kWh,Cadeia de Valor / Transporte
EM-006299,20230411,S-003,SRC-01,2,51.76,354.08,kWh,Energia Elétrica
EM-006300,20240615,S-004,SRC-04,2,90.57,241.45,kWh,Energia Elétrica
EM-006301,20230408,S-003,SRC-04,1,57.81,203.98,kWh,Combustão Direta
EM-006302,20230117,S-005,SRC-03,2,34.47,402.6,kWh,Energia Elétrica
EM-006303,20230505,S-004,SRC-01,2,100.96,211.91,kWh,Energia Elétrica
EM-006304,20240611,S-002,SRC-03,2,41.37,302.45,kWh,Energia Elétrica
EM-006305,20230107,S-005,SRC-03,2,79.71,350.62,kWh,Energia Elétrica
EM-006306,20231019,S-002,SRC-04,3,87.53,238.33,kWh,Cadeia de Valor / Transporte
EM-006307,20230529,S-001,SRC-01,2,61.14,253.09,kWh,Energia Elétrica
EM-006308,20230913,S-003,SRC-04,3,167.97,384.95,kWh,Cadeia de Valor / Transporte
EM-006309,20240205,S-001,SRC-03,3,473.13,194.98,kWh,Cadeia de Valor / Transporte
EM-006310,20231101,S-005,SRC-02,2,85.41,210.61,kWh,Energia Elétrica
EM-006311,20240318,S-005,SRC-02,2,108.03,331.56,kWh,Energia Elétrica
EM-006312,20230526,S-002,SRC-01,3,89.74,134.86,kWh,Cadeia de Valor / Transporte
EM-006313,20230710,S-002,SRC-04,2,73.38,171.17,kWh,Energia Elétrica
EM-006314,20230426,S-002,SRC-03,2,26.37,459.3,kWh,Energia Elétrica
EM-006315,20240222,S-001,SRC-01,3,54.66,484.66,kWh,Cadeia de Valor / Transporte
EM-006316,20231206,S-003,SRC-03,1,61.62,118.01,kWh,Combustão Direta
EM-006317,20230815,S-005,SRC-04,3,31.0,268.62,kWh,Cadeia de Valor / Transporte
EM-006318,20230416,S-001,SRC-03,1,193.81,193.5,kWh,Combustão Direta
EM-006319,20240201,S-003,SRC-04,1,49.89,266.8,kWh,Combustão Direta
EM-006320,20231028,S-005,SRC-01,2,147.73,374.19,kWh,Energia Elétrica
EM-006321,20230802,S-002,SRC-02,1,158.8,214.71,kWh,Combustão Direta
EM-006322,20231111,S-002,SRC-01,3,116.18,187.31,kWh,Cadeia de Valor / Transporte
EM-006323,20230906,S-005,SRC-03,3,118.57,102.21,kWh,Cadeia de Valor / Transporte
EM-006324,20230215,S-003,SRC-04,1,163.88,147.33,kWh,Combustão Direta
EM-006325,20230405,S-003,SRC-03,2,119.99,38.92,kWh,Energia Elétrica
EM-006326,20240329,S-003,SRC-04,1,41.32,339.8,kWh,Combustão Direta
EM-006327,20240205,S-002,SRC-01,2,269.74,408.2,kWh,Energia Elétrica
EM-006328,20231024,S-003,SRC-01,1,128.23,290.04,kWh,Combustão Direta
EM-006329,20231212,S-001,SRC-01,3,243.0,148.26,kWh,Cadeia de Valor / Transporte
EM-006330,20231101,S-003,SRC-04,1,72.52,16.06,kWh,Combustão Direta
EM-006331,20231217,S-002,SRC-01,1,39.11,371.85,kWh,Combustão Direta
EM-006332,20240425,S-005,SRC-04,3,147.94,52.34,kWh,Cadeia de Valor / Transporte
EM-006333,20240827,S-003,SRC-03,1,167.51,242.25,kWh,Combustão Direta
EM-006334,20240113,S-001,SRC-01,1,211.92,383.66,kWh,Combustão Direta
EM-006335,20230118,S-004,SRC-04,2,12.12,317.63,kWh,Energia Elétrica
EM-006336,20230318,S-003,SRC-04,3,137.06,442.53,kWh,Cadeia de Valor / Transporte
EM-006337,20241020,S-004,SRC-02,3,86.31,149.78,kWh,Cadeia de Valor / Transporte
EM-006338,20240414,S-003,SRC-03,2,110.52,334.92,kWh,Energia Elétrica
EM-006339,20240111,S-004,SRC-03,2,107.61,485.03,kWh,Energia Elétrica
EM-006340,20231106,S-004,SRC-04,2,57.98,428.18,kWh,Energia Elétrica
EM-006341,20230608,S-004,SRC-01,3,265.28,118.08,kWh,Cadeia de Valor / Transporte
EM-006342,20230115,S-005,SRC-01,2,37.79,412.18,kWh,Energia Elétrica
EM-006343,20230725,S-001,SRC-02,3,48.93,405.8,kWh,Cadeia de Valor / Transporte
EM-006344,20240621,S-004,SRC-02,1,98.29,255.29,kWh,Combustão Direta
EM-006345,20240818,S-002,SRC-04,3,70.16,319.59,kWh,Cadeia de Valor / Transporte
EM-006346,20240719,S-001,SRC-04,3,55.12,244.59,kWh,Cadeia de Valor / Transporte
EM-006347,20240418,S-002,SRC-01,3,112.23,178.97,kWh,Cadeia de Valor / Transporte
EM-006348,20240704,S-002,SRC-03,1,21.45,392.08,kWh,Combustão Direta
EM-006349,20231208,S-003,SRC-03,1,176.03,19.63,kWh,Combustão Direta
EM-006350,20240807,S-002,SRC-01,3,135.33,17.66,kWh,Cadeia de Valor / Transporte
EM-006351,20240413,S-003,SRC-02,3,56.08,268.65,kWh,Cadeia de Valor / Transporte
EM-006352,20231207,S-004,SRC-02,1,32.54,183.47,kWh,Combustão Direta
EM-006353,20230526,S-001,SRC-04,1,133.13,305.99,kWh,Combustão Direta
EM-006354,20240412,S-003,SRC-01,2,344.42,277.03,kWh,Energia Elétrica
EM-006355,20230909,S-004,SRC-01,1,192.36,140.54,kWh,Combustão Direta
EM-006356,20230721,S-002,SRC-03,1,129.15,76.13,kWh,Combustão Direta
EM-006357,20230822,S-003,SRC-04,2,47.49,214.12,kWh,Energia Elétrica
EM-006358,20230804,S-001,SRC-01,1,88.03,410.85,kWh,Combustão Direta
EM-006359,20240507,S-003,SRC-04,2,114.11,499.91,kWh,Energia Elétrica
EM-006360,20240304,S-002,SRC-02,2,65.91,165.55,kWh,Energia Elétrica
EM-006361,20240412,S-005,SRC-01,3,24.46,433.56,kWh,Cadeia de Valor / Transporte
EM-006362,20230512,S-003,SRC-01,2,182.16,425.77,kWh,Energia Elétrica
EM-006363,20230909,S-003,SRC-01,3,83.41,305.3,kWh,Cadeia de Valor / Transporte
EM-006364,20241223,S-003,SRC-04,1,43.37,484.87,kWh,Combustão Direta
EM-006365,20240817,S-005,SRC-01,1,191.1,422.22,kWh,Combustão Direta
EM-006366,20240420,S-002,SRC-02,2,90.64,33.45,kWh,Energia Elétrica
EM-006367,20231104,S-002,SRC-03,2,143.35,161.34,kWh,Energia Elétrica
EM-006368,20241013,S-005,SRC-04,2,78.64,133.0,kWh,Energia Elétrica
EM-006369,20240910,S-001,SRC-04,1,89.03,12.14,kWh,Combustão Direta
EM-006370,20230829,S-004,SRC-04,3,124.86,25.01,kWh,Cadeia de Valor / Transporte
EM-006371,20231215,S-003,SRC-02,1,222.71,425.87,kWh,Combustão Direta
EM-006372,20241008,S-002,SRC-03,1,361.66,398.76,kWh,Combustão Direta
EM-006373,20230708,S-004,SRC-04,2,211.64,152.61,kWh,Energia Elétrica
EM-006374,20230925,S-002,SRC-01,3,93.25,360.33,kWh,Cadeia de Valor / Transporte
EM-006375,20230729,S-001,SRC-01,3,66.01,120.34,kWh,Cadeia de Valor / Transporte
